10Percentile,90Percentile,Energy,Entropy,InterquartileRange,Kurtosis,Maximum,MeanAbsoluteDeviation,Mean,Median,Minimum,Range,RobustMeanAbsoluteDeviation,RootMeanSquared,Skewness,TotalEnergy,Uniformity,Variance,Elongation,Flatness,LeastAxisLength,MajorAxisLength,Maximum2DDiameterColumn,Maximum2DDiameterRow,Maximum2DDiameterSlice,Maximum3DDiameter,MeshVolume,MinorAxisLength,Sphericity,SurfaceArea,SurfaceVolumeRatio,VoxelVolume,Autocorrelation,ClusterProminence,ClusterShade,ClusterTendency,Contrast,Correlation,DifferenceAverage,DifferenceEntropy,DifferenceVariance,Id,Idm,Idmn,Idn,Imc1,Imc2,InverseVariance,JointAverage,JointEnergy,JointEntropy,MCC,MaximumProbability,SumAverage,SumEntropy,SumSquares,GrayLevelNonUniformity,GrayLevelNonUniformityNormalized,GrayLevelVariance,HighGrayLevelZoneEmphasis,LargeAreaEmphasis,LargeAreaHighGrayLevelEmphasis,LargeAreaLowGrayLevelEmphasis,LowGrayLevelZoneEmphasis,SizeZoneNonUniformity,SizeZoneNonUniformityNormalized,SmallAreaEmphasis,SmallAreaHighGrayLevelEmphasis,SmallAreaLowGrayLevelEmphasis,ZoneEntropy,ZonePercentage,ZoneVariance,HighGrayLevelRunEmphasis,LongRunEmphasis,LongRunHighGrayLevelEmphasis,LongRunLowGrayLevelEmphasis,LowGrayLevelRunEmphasis,RunEntropy,RunLengthNonUniformity,RunLengthNonUniformityNormalized,RunPercentage,RunVariance,ShortRunEmphasis,ShortRunHighGrayLevelEmphasis,ShortRunLowGrayLevelEmphasis,Busyness,Coarseness,Complexity,Strength,DependenceEntropy,DependenceNonUniformity,DependenceNonUniformityNormalized,DependenceVariance,HighGrayLevelEmphasis,LargeDependenceEmphasis,LargeDependenceHighGrayLevelEmphasis,LargeDependenceLowGrayLevelEmphasis,LowGrayLevelEmphasis,SmallDependenceEmphasis,SmallDependenceHighGrayLevelEmphasis,SmallDependenceLowGrayLevelEmphasis,Label
29,122,10474199615,2.330705569,54,2.202674525,147,28.10023931,83.10924573,89,1,146,21.93032243,89.61351396,-0.55434718,10474199615,0.22617688,1123.435159,0.848547152,0.660923636,99.34898455,150.3184017,162.1172415,168.8342382,143.7810836,171.8545897,1304031.208,127.5522516,0.729030069,79176.68967,0.060716867,1304289,16.40950433,104.943755,-9.803030208,6.577916477,0.037188442,0.847269257,0.443577113,1.169144183,0.340623295,0.79392927,0.788131863,0.985794339,0.938365931,-0.387012451,0.908505986,0.364481154,3.86014242,0.115782137,3.728171706,0.854622457,0.256975455,7.72028484,3.153323392,1.780230096,295000.0166,0.197192808,1.838598954,20.9368155,160036002.4,3007443606,13909404.91,0.322778831,666.5770851,0.28078226,0.54627864,11.75125619,0.160692628,4.798144463,0.001820149,159734155.9,14.11478593,14.1444824,280.5691792,1.633980387,0.177431963,4.67210268,166374.7801,0.305338884,0.409122813,7.792362544,0.556782395,7.051718649,0.107209612,3782.562123,1.26E-05,3.757011908,0.000147285,6.522834361,60863.8363,0.046664379,38.88760925,16.42229598,306.6290577,5860.570898,39.35763763,0.153922324,0.008278494,0.121774707,0.001824072,1
33,124,14657242923,2.372846741,56,2.06503411,167,28.29708979,86.0668625,93,1,166,22.29245182,92.24324059,-0.512138754,12057881900,0.216342994,1101.310614,0.83972569,0.711962686,107.722822,151.3040277,163.3097149,168.203893,145.3075202,172.0358495,1416865.598,127.0538791,0.71273778,85593.36779,0.060410365,1417104.648,17.39956282,110.4111991,-9.172341589,6.848524636,0.027337378,0.851303281,0.455793737,1.171593372,0.336071765,0.787118134,0.781480061,0.989248343,0.944308305,-0.384551891,0.910846838,0.37953661,3.978040021,0.102486497,3.813177535,0.855507489,0.238252894,7.956080043,3.224411385,1.849548465,372671.3596,0.19907718,1.880852436,13.57084721,232916483.2,4565677853,17031384.87,0.466734383,550.2874584,0.203583965,0.456716956,6.889494121,0.188964823,5.573446054,0.001569144,232510344.6,15.5868717,12.39704835,246.3361333,1.507744731,0.143610125,4.651001332,229764.5532,0.309388967,0.422171246,6.444173137,0.559582978,7.905143605,0.086149721,3716.044582,9.60E-06,5.781041379,0.000156669,6.660623843,81170.39679,0.047120999,35.98980947,17.44721539,292.7438876,5757.429654,36.24877992,0.13354162,0.007912136,0.115214166,0.001571273,1
46,130,18480212084,2.32067198,47,2.543803203,182,25.80659651,94.22666431,100,2,180,19.3858221,99.27674105,-0.668294104,15188276432,0.220254693,977.2070479,0.776926867,0.693139251,111.4389335,160.7742361,161.9841112,180.6301516,149.9451597,184.018044,1540709.51,124.9098236,0.732480062,88071.52011,0.057162963,1541038.428,20.26085705,100.8842537,-8.94841633,6.157647968,0.018353832,0.84923931,0.426913322,1.127035738,0.313974853,0.798367147,0.793970535,0.992405423,0.953377542,-0.392652299,0.910174883,0.367165159,4.341280098,0.105449591,3.695285266,0.850939334,0.200552392,8.682560195,3.147001857,1.664736094,412987.6803,0.209482442,1.721256381,11.2030739,250844116.7,5594380602,14508203.79,0.502331731,606.057554,0.198187559,0.448984289,5.734364322,0.204185626,5.67279258,0.001630893,250468150.5,17.65615355,13.37370465,318.959613,1.036951525,0.113564704,4.699470369,220886.9581,0.286063176,0.402558698,6.787998823,0.530914684,8.3717747,0.068927627,2948.301092,8.61E-06,8.150751271,0.000200333,6.6021035,90465.44213,0.048247052,34.77427675,20.25082371,308.1300341,7145.481586,24.45363545,0.096351497,0.007335823,0.115960333,0.001360887,1
43,139,15153859786,2.396105521,54,2.340193056,255,28.79982832,96.14225483,100,3,252,21.92440475,102.2589586,-0.491317066,12486395698,0.20810388,1213.561444,0.82214821,0.706095699,101.7414379,144.0901538,155.4809197,157.6784703,137.224511,162.8283941,1193918.163,118.463462,0.736328506,73914.37066,0.061909076,1194082.581,20.99739633,131.5926748,-10.83308195,7.272393642,0.010273769,0.865419305,0.430806352,1.151488336,0.332904809,0.79928056,0.79386578,0.995750356,0.964686738,-0.412730299,0.923460065,0.356923438,4.394338468,0.105726547,3.77073566,0.869794517,0.216849259,8.788676937,3.202087938,1.949081845,301578.7325,0.202247382,2.007739402,19.84231275,189305407.5,4551072388,10793004.46,0.395468905,447.3863338,0.195964229,0.448398177,9.412755918,0.166141701,5.954679971,0.00157538,188902477.9,17.27066658,16.45597636,450.403547,1.258056327,0.120405037,4.690392726,180351.6061,0.305116796,0.399072427,9.775797739,0.555185288,8.513699585,0.073464947,1187.823828,1.28E-05,17.64494223,0.000793846,6.491024164,75572.82906,0.052148899,40.14937265,20.96519604,316.5106357,7971.166073,27.26205762,0.103291178,0.007486153,0.124821483,0.001304789,1
38,150,19602314740,2.677472903,65,2.118238574,255,34.45007583,99.01253363,103,2,253,26.7341412,107.0932417,-0.359342712,16151809631,0.167659959,1665.4806,0.796603201,0.699384799,108.5423684,155.1969224,157.569739,171.9744031,151.2980941,175.9505435,1408142.567,123.6303651,0.710437652,85517.67907,0.060730839,1408306.091,22.82788871,239.1595204,-12.20244368,10.27009957,0.015524937,0.883902327,0.497173473,1.239409223,0.377638375,0.772428774,0.764847499,0.994885312,0.959417482,-0.411769791,0.9392214,0.392606946,4.518665785,0.070966244,4.23086369,0.887064027,0.155966187,9.037331569,3.549991096,2.725585263,286558.031,0.169223261,2.785061482,19.7571116,174704589.8,4353503942,11410971.89,0.385429772,558.9394602,0.203843713,0.456369763,9.550246443,0.158340792,6.01762945,0.001604295,174316053.6,20.16284979,10.96048794,289.7857792,1.366388592,0.120832183,4.79060089,263046.5089,0.338180748,0.445929913,5.6281861,0.591334716,10.88119484,0.074153721,1399.92632,1.20E-05,17.91136874,0.000634324,6.984588683,82277.55251,0.048139119,37.75105296,22.81630589,275.0904127,7258.280705,32.99162149,0.118946,0.008703857,0.163486087,0.001441121,1
24,111,10368821401,2.239007197,49,2.079137107,161,25.7521046,73.92850165,79,3,158,20.11826242,80.04406608,-0.440018404,8543645564,0.226199224,941.6291582,0.882455304,0.692742564,102.7016256,148.2536674,157.8400347,164.8641131,147.6287177,169.3971964,1333219.551,130.8272351,0.692117392,84639.31586,0.063484904,1333475.189,13.69649454,80.89248518,-7.447679927,6.015675396,0.021369917,0.85831005,0.388817486,1.088649733,0.302547186,0.816662769,0.812519846,0.991015981,0.952344764,-0.417644482,0.915205017,0.332688791,3.508143602,0.119532233,3.519062322,0.86045384,0.212641164,7.016287205,3.019175163,1.618467155,366068.3833,0.22552255,1.657513249,14.08973571,361062960.2,5655387031,43256411.58,0.4021727,374.9618931,0.230462135,0.48751998,7.464873054,0.171583771,5.456771961,0.001005348,360073571.1,11.17126863,18.96383144,337.4508687,2.883308284,0.209986221,4.651033713,167184.5472,0.273824907,0.36855515,11.07658944,0.519256827,5.021999062,0.117877297,3507.600634,1.06E-05,5.76112807,0.000189623,6.313351597,88347.29895,0.05459114,39.47873478,13.72275689,342.8503434,5569.810244,57.97115327,0.188073565,0.006496899,0.071929106,0.00165001,1
25,110,14669734083,2.204718622,48,2.109958043,149,25.26398134,75.14034548,81,4,145,19.77460769,80.86204049,-0.526781833,12087488411,0.232283154,892.5980729,0.770306463,0.714350508,121.3177296,169.8294159,179.7361347,187.680382,158.6232269,194.2820316,1848321.957,130.8206967,0.715953643,101730.451,0.055039356,1848615.875,14.00787219,87.09907015,-9.008093666,6.094036636,0.026443021,0.883499475,0.33459963,0.997548998,0.261522463,0.839533253,0.836925465,0.990001922,0.952944678,-0.46365623,0.929853753,0.299602889,3.546626191,0.130439919,3.370450524,0.887222652,0.225972599,7.093252382,2.95446137,1.617724815,521135.3865,0.241645749,1.629997556,9.425235559,469465334.7,7693708449,48570608.76,0.475123811,437.7005326,0.179311976,0.424790659,4.4391747,0.178351676,5.808903828,0.001088015,468620580.9,11.95724154,25.2702032,399.9172485,6.152917105,0.169534738,4.764267441,178811.9198,0.23837332,0.325837642,15.08060787,0.473035599,4.833107182,0.087713832,5897.880742,8.11E-06,3.348124609,9.99E-05,6.188872517,143612.1325,0.064011541,38.21514926,14.04758294,381.5101342,5979.526594,74.99249012,0.181542201,0.005525478,0.061896214,0.001290035,1
27,144,19988117580,2.673341847,66,2.049981892,255,34.87700572,92.71022074,99,3,252,27.01984361,101.5130058,-0.351390368,16469701375,0.168572275,1709.70532,0.84163236,0.741304118,115.1943705,155.3942137,162.3608178,171.9488478,159.1984316,175.2498217,1598082.928,130.7847988,0.715998896,92321.88151,0.057770395,1598241.302,20.59373442,259.5239805,-14.51325771,10.82517053,0.016330875,0.889141303,0.497553519,1.241312301,0.380213179,0.772375038,0.764870201,0.994866367,0.959397965,-0.41627462,0.940990658,0.393186304,4.248075409,0.071611728,4.220612424,0.891156335,0.151746884,8.496150818,3.546330096,2.865045459,326975.0913,0.174983592,2.889647278,20.26499725,167762527.1,3894103750,13666758.04,0.344085145,679.5443038,0.186996231,0.434007773,8.846209442,0.140341755,6.148872568,0.001873512,167477630.5,18.88148708,10.73552802,233.3145085,2.564475783,0.13231476,4.746915776,291331.3434,0.330398616,0.445623884,5.407177578,0.582735531,10.07580333,0.07503185,1725.793528,1.02E-05,18.49790321,0.000586517,6.9220413,91872.06252,0.047364717,36.47386576,20.6612197,274.0584495,6274.057663,54.44918168,0.15703455,0.0088331,0.156916184,0.001491173,1
32,123,12190682778,2.318503707,51,2.225241471,158,27.15016338,85.93640647,93,0,158,20.86668812,91.85451956,-0.586395927,10044813080,0.229828293,1052.186807,0.803273494,0.716839449,103.6209177,144.5524767,151.4113292,159.8540594,143.6334446,162.0790823,1190223.736,116.1151731,0.738807531,73514.30946,0.061765118,1190531.25,17.17994385,101.319928,-9.71967448,6.327526866,0.026449929,0.8389894,0.452626135,1.176422795,0.343271397,0.789389908,0.783739756,0.989210868,0.944784996,-0.37014434,0.900026696,0.37459548,3.966912653,0.112878767,3.750923158,0.844323922,0.251025536,7.933825306,3.156267665,1.720261526,332070.6267,0.198924617,1.762689119,16.0864242,169773648.6,3316197108,12013937.88,0.427942299,540.7169607,0.194712625,0.445683256,7.932294912,0.166071738,5.591103103,0.00192198,169502939.9,15.30282846,12.62127099,251.2939046,1.350588969,0.155234917,4.666272086,187932.8944,0.305310657,0.417714534,6.561183569,0.555566499,7.72856449,0.096235541,3142.406546,1.09E-05,6.002596529,0.000177341,6.603724274,66625.78233,0.046112148,36.42775927,17.22155926,296.9087056,5792.641809,32.99059554,0.134213256,0.008415327,0.123815137,0.001806504,1
33,124,10839998599,2.380584223,54,2.172735545,158,28.28274274,84.36647629,91,2,156,21.90659676,90.78244449,-0.515441314,10839998599,0.214500801,1123.749907,0.783054253,0.697092579,105.6245339,151.5215296,165.4236984,170.0735135,140.8687332,172.0494115,1315067.5,118.6495782,0.746699103,77738.68525,0.059113837,1315302,16.93831431,110.8125138,-9.004991729,6.830496116,0.027908132,0.848866112,0.459918584,1.179231242,0.340510518,0.785603228,0.779812752,0.989100633,0.943844159,-0.381588885,0.910077753,0.381252406,3.920469275,0.101104505,3.829237149,0.852783615,0.229359441,7.84093855,3.229213163,1.847072666,282133.3328,0.198865342,1.88871716,16.22243346,138118040.1,2625853784,10645675.28,0.427851543,696.8912548,0.264977663,0.529070989,9.124738296,0.206495927,5.041189472,0.001999541,137867925.2,15.04712525,12.3208581,240.8331507,1.665018683,0.15350949,4.636265348,178261.2532,0.312362539,0.425191442,6.462355838,0.562929509,7.713303119,0.092898426,2927.248642,1.24E-05,5.859384779,0.000202459,6.628156887,62562.85855,0.047565395,36.3416679,16.97110245,290.5854108,5627.424725,38.7063799,0.14283935,0.008492497,0.12560187,0.001840358,1
25,95,5714530072,1.928074206,39,2.256814897,117,21.09939617,64.1368277,68,1,116,16.30143527,68.95791143,-0.507022677,5714530072,0.293298185,641.6608824,0.826702988,0.730710599,104.1554968,142.5400109,159.4521872,158.8238017,135.0592463,162.311429,1201213.625,117.8382529,0.733487714,74502.60314,0.062022776,1201745,10.23179861,32.37184578,-4.156212033,3.636648183,0.025550898,0.821855628,0.323247953,0.970637181,0.247808988,0.84360148,0.841578441,0.98660562,0.946879841,-0.401607274,0.881911254,0.296283685,3.067804177,0.174716505,3.055179229,0.827040967,0.318901468,6.135608355,2.666060468,0.997980494,352469.627,0.26541161,1.018807076,15.87656819,169895670,1996444613,21470622.04,0.283404717,678.9247268,0.274757073,0.540019312,8.773966549,0.134415,4.675159066,0.002056177,169659143.9,8.733817262,25.62534266,323.553743,3.994255886,0.23909479,4.6828454,90741.59718,0.228677611,0.321691822,15.19393737,0.457521859,3.611591445,0.122929189,5270.812764,1.26E-05,2.301912424,0.00010022,5.962618712,70046.5774,0.058287388,36.48715047,10.26848957,383.7881173,4427.564244,68.19845374,0.203600263,0.006330528,0.066773308,0.001696645,1
23,115,8593246261,2.285147222,55,2.040261459,180,28.34515409,76.1461706,83,2,178,22.3370492,83.08211773,-0.458158923,8593246261,0.223241506,1104.398989,0.835564756,0.711716002,103.0491004,144.7896352,150.5855239,160.7295866,148.1114445,165.2089586,1244721.042,120.9811162,0.72767365,76900.44094,0.061781265,1244922,14.38782837,98.36098887,-9.272365027,6.711453538,0.018824496,0.85499732,0.428312646,1.15435586,0.33578819,0.801115733,0.795432981,0.992084838,0.953458733,-0.393294341,0.908642258,0.35111247,3.583435552,0.113932879,3.651686317,0.857345119,0.239051222,7.166871104,3.088318597,1.808952974,277918.2625,0.216888602,1.831365456,19.25197699,122018291.8,2082120368,13758409.17,0.316714014,696.620417,0.250402738,0.514387388,10.19721115,0.148596121,5.27865671,0.002234678,121818043,12.45480709,15.76349718,267.515327,3.291623743,0.185680438,4.586082157,151853.7016,0.302305637,0.395598217,8.990114354,0.554868223,6.211047972,0.10527495,2141.292265,1.34E-05,8.563713331,0.000356371,6.420676459,61584.5013,0.049468562,41.61291709,14.44636933,320.9856344,5329.416233,63.4431075,0.189525019,0.008160455,0.108317755,0.001853773,1
28,107,8453633647,2.166655921,43,2.341849149,134,23.74856858,73.71121468,80,2,132,18.01003802,79.037584,-0.599307227,8453633647,0.244181105,813.5965152,0.774432556,0.653309424,103.1441742,157.8795137,171.2921481,180.055547,143.2201103,181.256724,1352954.833,122.2670354,0.704567323,83962.2032,0.062058393,1353244,13.52350201,65.93946522,-6.769051938,5.173404633,0.027920085,0.832144763,0.405584521,1.103192404,0.304436479,0.808156482,0.803998737,0.987506154,0.943254667,-0.381958076,0.893812393,0.349653684,3.514041516,0.123195875,3.47978593,0.832755194,0.251037798,7.028083032,2.967205287,1.411733716,330436.6152,0.235187894,1.44024313,10.72472182,213064300.3,3240540371,21036486.2,0.440947293,523.3841316,0.253209546,0.513453075,6.299423361,0.195055177,5.231226641,0.001527441,212635681.4,11.60717342,14.59187959,232.9745992,2.294634863,0.18669989,4.566699422,146050.8844,0.273582301,0.385755949,7.403518353,0.519538026,5.26600548,0.105772668,4352.251261,1.09E-05,4.056960058,0.000132874,6.380621164,65298.51863,0.048253322,37.02745548,13.57099754,325.0200762,5074.99073,50.77171392,0.170206058,0.007120884,0.078336839,0.001744503,1
28,109,8962625411,2.189617832,47,2.060528427,169,24.78656568,75.04663609,81,6,163,19.42518517,80.50928066,-0.494724003,8962625411,0.234777626,849.7466848,0.84636769,0.715325834,107.1209816,149.7513112,160.0781059,165.6562706,144.3121616,168.9437776,1382485.625,126.7446714,0.722074118,83114.36579,0.060119515,1382749,13.97994744,74.71379607,-7.534122918,5.662063083,0.01953998,0.857829211,0.375446102,1.061910057,0.28792333,0.821579467,0.818031459,0.991483361,0.95385902,-0.420000862,0.912737502,0.327817159,3.5598661,0.12433924,3.438544237,0.859126799,0.217347632,7.119732201,2.965527286,1.523770358,324638.5273,0.238889618,1.545814486,7.592073171,270637478.7,4347405626,27092748.16,0.551077654,412.3487805,0.251432183,0.513100538,4.497085202,0.249712766,5.073199333,0.001186043,269926594.2,11.75437799,19.08336718,320.8754248,3.413993972,0.174492925,4.616517348,135101.8867,0.264509339,0.360595618,10.82842357,0.507650899,5.151697644,0.096639757,2994.443026,1.20E-05,5.643546065,0.000219944,6.265432574,76712.88125,0.05547853,38.5488686,14.00818514,349.1723596,5625.39692,58.40114234,0.168559473,0.006293521,0.067621738,0.001551577,1
31,109,10867055666,2.142757438,45,2.177188216,137,23.71856924,76.81505593,83,6,131,18.40752287,81.79584554,-0.568003391,10867055666,0.246269785,790.0075291,0.809890195,0.686112045,111.5170868,162.534804,173.6663468,182.2361106,153.1176019,185.2484818,1623879.583,131.6353441,0.723776527,92310.01993,0.05684536,1624237,14.40642309,67.03889849,-7.348809991,5.213862649,0.025516917,0.851596977,0.368318003,1.043993406,0.27787196,0.823858817,0.820765373,0.988928528,0.948253523,-0.414188568,0.906587822,0.327019154,3.634186602,0.131704833,3.374825694,0.852989723,0.231060748,7.268373204,2.919652367,1.407858016,400000.4972,0.241780714,1.433247228,7.043996334,293504053.4,4848224298,24780085.52,0.583787809,480.9175069,0.220402157,0.479625457,3.857561743,0.254320201,5.302245345,0.0013434,292949951.9,12.21426377,18.0151208,304.454655,2.65636791,0.162263116,4.6459941,150019.8306,0.252594031,0.356585277,9.530542368,0.492062072,5.133299638,0.089097434,4715.951981,9.75E-06,3.763719696,0.000120648,6.275934175,86065.9536,0.052988544,36.78354953,14.43114829,351.0932893,5777.47796,50.09450445,0.150249302,0.00620348,0.067839604,0.001524704,1
39,105,8804557563,2.040091746,37,2.49253585,130,20.1100385,76.88349789,81,6,124,15.09545613,80.66082593,-0.646491528,8804557563,0.269963503,595.0965928,0.822153599,0.686493175,103.6822029,151.0316587,153.7172729,172.1540008,147.2005435,174.8999714,1352810.833,124.1712219,0.748319392,79047.56682,0.058432092,1353263,14.24447593,41.89414605,-4.278794841,3.957347529,0.020393718,0.818821351,0.358242195,1.013827762,0.261620176,0.826664809,0.82442121,0.989512933,0.949449514,-0.389242562,0.885852725,0.328360861,3.654246203,0.144075694,3.252371875,0.819683581,0.278875336,7.308492406,2.820055288,1.087754394,365331.6202,0.25441603,1.121864337,7.681740126,280724343.9,4318666778,22632732.65,0.564396585,363.6365197,0.208149124,0.46063373,4.111984666,0.228181796,5.256989052,0.001290954,280124306.1,12.34931858,17.77556546,296.9477533,1.813207151,0.147550392,4.65070624,119130.8895,0.242432716,0.353516876,9.097663159,0.474017768,5.148532593,0.082444693,4141.288979,1.06E-05,3.923563916,0.000131831,6.231871948,71140.14552,0.052569342,33.83944993,14.25291536,350.9843031,5619.628145,36.79264192,0.123737755,0.005949523,0.06756047,0.001374168,1
20,124,14894067798,2.470699117,63,1.974861533,225,31.96408636,79.8364378,87,0,225,25.48453735,88.14159021,-0.443195606,12190048566,0.194765672,1395.083124,0.784443231,0.684999896,111.1004915,162.1905231,172.8466347,180.4061453,147.6065957,184.1978146,1568813.26,127.229258,0.706296813,92443.7836,0.058925932,1569074.891,15.9554923,150.9139903,-10.52936072,8.486857935,0.016802361,0.855745574,0.50706898,1.263326391,0.394782814,0.770062643,0.761624208,0.993583277,0.955030239,-0.373750706,0.912725693,0.390175777,3.741461648,0.08564397,4.002217128,0.85969365,0.198724987,7.482923296,3.326551931,2.286527706,373391.1118,0.18724027,2.32141419,18.59187621,226890741.7,4047082860,31868217.52,0.309663389,717.8762089,0.231423665,0.487874171,9.487313202,0.134498495,5.465916786,0.001618044,226508780.3,14.75131208,10.87362932,185.0109682,2.698757315,0.182207224,4.591657935,294777.1267,0.337077199,0.448016607,5.630432327,0.590941263,8.005330734,0.106012097,2436.995348,8.73E-06,16.62778712,0.000441605,6.740992823,88488.89743,0.046156962,38.12046774,16.06070741,273.7911148,4825.512444,62.43534052,0.198790016,0.00924542,0.130607203,0.001925492,1
